filename,orig_w,orig_h,status
set_04_milk.png,672,800,OK
set_04_pen.png,672,800,OK
set_04_red.png,672,800,OK
set_05_bat.png,672,800,OK
set_05_cup.png,672,800,OK
set_05_drop.png,672,800,OK
set_05_eat.png,672,800,OK
set_05_fish.png,672,800,OK
set_05_hot.png,672,800,OK
set_05_jump.png,672,800,OK
set_05_milk.png,672,800,OK
set_05_pen.png,672,800,OK
set_05_red.png,672,800,OK
set_06_bat.png,672,800,OK
set_06_cup.png,672,800,OK
set_06_drop.png,672,800,OK
set_06_eat.png,672,800,OK
set_06_fish.png,672,800,OK
set_06_hot.png,672,800,OK
set_06_jump.png,672,800,OK
set_06_milk.png,672,800,OK
set_06_pen.png,672,800,OK
set_06_red.png,672,800,OK
set_07_bat.png,672,800,OK
set_07_cup.png,672,800,OK
set_07_drop.png,672,800,OK
set_07_eat.png,672,800,OK
set_07_fish.png,672,800,OK
set_07_hot.png,672,800,OK
set_07_jump.png,672,800,OK
set_07_milk.png,672,800,OK
set_07_pen.png,672,800,OK
set_07_red.png,672,800,OK
set_08_bat.png,672,800,OK
set_08_cup.png,672,800,OK
set_08_drop.png,672,800,OK
set_08_eat.png,672,800,OK
set_08_fish.png,672,800,OK
set_08_hot.png,672,800,OK
set_08_jump.png,672,800,OK
set_08_milk.png,672,800,OK
set_08_pen.png,672,800,OK
set_08_red.png,672,800,OK
set_09_bat.png,672,800,OK
set_09_cup.png,672,800,OK
set_09_drop.png,672,800,OK
set_09_eat.png,672,800,OK
set_09_fish.png,672,800,OK
set_09_hot.png,672,800,OK
set_09_jump.png,672,800,OK
set_09_milk.png,672,800,OK
set_09_pen.png,672,800,OK
set_09_red.png,672,800,OK
set_10_bat.png,672,800,OK
set_10_cup.png,672,800,OK
set_10_drop.png,672,800,OK
set_10_eat.png,672,800,OK
set_10_fish.png,672,800,OK
set_10_hot.png,672,800,OK
set_10_jump.png,672,800,OK
set_10_milk.png,672,800,OK
set_10_pen.png,672,800,OK
set_10_red.png,672,800,OK
set_11_bat.png,672,800,OK
set_11_cup.png,672,800,OK
set_11_drop.png,672,800,OK
set_11_eat.png,672,800,OK
set_11_fish.png,672,800,OK
set_11_hot.png,672,800,OK
set_11_jump.png,672,800,OK
set_11_milk.png,672,800,OK
set_11_pen.png,672,800,OK
set_11_red.png,672,800,OK
set_12_bat.png,672,800,OK
set_12_cup.png,672,800,OK
set_12_drop.png,672,800,OK
set_12_eat.png,672,800,OK
set_12_fish.png,672,800,OK
set_12_hot.png,672,800,OK
set_12_jump.png,672,800,OK
set_12_milk.png,672,800,OK
set_12_pen.png,672,800,OK
set_12_red.png,672,800,OK
set_13_bat.png,672,800,OK
set_13_cup.png,672,800,OK
set_13_drop.png,672,800,OK
set_13_eat.png,672,800,OK
set_13_fish.png,672,800,OK
set_13_hot.png,672,800,OK
set_13_jump.png,672,800,OK
set_13_milk.png,672,800,OK
set_13_pen.png,672,800,OK
set_13_red.png,672,800,OK
set_14_bat.png,672,800,OK
set_14_cup.png,672,800,OK
set_14_drop.png,672,800,OK
set_14_eat.png,672,800,OK
set_14_fish.png,672,800,OK
set_14_hot.png,672,800,OK
set_14_jump.png,672,800,OK
set_14_milk.png,672,800,OK
set_14_pen.png,672,800,OK
set_14_red.png,672,800,OK
set_15_bat.png,672,800,OK
set_15_cup.png,672,800,OK
set_15_drop.png,672,800,OK
set_15_eat.png,672,800,OK
set_15_fish.png,672,800,OK
set_15_hot.png,672,800,OK
set_15_jump.png,672,800,OK
set_15_milk.png,672,800,OK
set_15_pen.png,672,800,OK
set_15_red.png,672,800,OK
set_16_bat.png,672,800,OK
set_16_cup.png,672,800,OK
set_16_drop.png,672,800,OK
set_16_eat.png,672,800,OK
set_16_fish.png,672,800,OK
set_16_hot.png,672,800,OK
set_16_jump.png,672,800,OK
set_16_milk.png,672,800,OK
set_16_pen.png,672,800,OK
set_16_red.png,672,800,OK
set_17_bat.png,672,800,OK
set_17_cup.png,672,800,OK
set_17_drop.png,672,800,OK
set_17_eat.png,672,800,OK
set_17_fish.png,672,800,OK
set_17_hot.png,672,800,OK
set_17_jump.png,672,800,OK
set_17_milk.png,672,800,OK
set_17_pen.png,672,800,OK
set_17_red.png,672,800,OK
set_18_bat.png,672,800,OK
set_18_cup.png,672,800,OK
set_18_drop.png,672,800,OK
set_18_eat.png,672,800,OK
set_18_fish.png,672,800,OK
set_18_hot.png,672,800,OK
set_18_jump.png,672,800,OK
set_18_milk.png,672,800,OK
set_18_pen.png,672,800,OK
set_18_red.png,672,800,OK
set_19_bat.png,672,800,OK
set_19_cup.png,672,800,OK
set_19_drop.png,672,800,OK
set_19_eat.png,672,800,OK
set_19_fish.png,672,800,OK
set_19_hot.png,672,800,OK
set_19_jump.png,672,800,OK
set_19_milk.png,672,800,OK
set_19_pen.png,672,800,OK
set_19_red.png,672,800,OK
set_20_bat.png,672,800,OK
set_20_cup.png,672,800,OK
set_20_drop.png,672,800,OK
set_20_eat.png,672,800,OK
set_20_fish.png,672,800,OK
set_20_hot.png,672,800,OK
set_20_jump.png,672,800,OK
set_20_milk.png,672,800,OK
set_20_pen.png,672,800,OK
set_20_red.png,672,800,OK
set_21_bat.png,672,800,OK
set_21_cup.png,672,800,OK
set_21_drop.png,672,800,OK
set_21_eat.png,672,800,OK
set_21_fish.png,672,800,OK
set_21_hot.png,672,800,OK
set_21_jump.png,672,800,OK
set_21_milk.png,672,800,OK
set_21_pen.png,672,800,OK
set_21_red.png,672,800,OK
set_22_bat.png,672,800,OK
set_22_cup.png,672,800,OK
set_22_drop.png,672,800,OK
set_22_eat.png,672,800,OK
set_22_fish.png,672,800,OK
set_22_hot.png,672,800,OK
set_22_jump.png,672,800,OK
set_22_milk.png,672,800,OK
set_22_pen.png,672,800,OK
set_22_red.png,672,800,OK
set_23_bat.png,672,800,OK
set_23_cup.png,672,800,OK
set_23_drop.png,672,800,OK
set_23_eat.png,672,800,OK
set_23_fish.png,672,800,OK
set_23_hot.png,672,800,OK
set_23_jump.png,672,800,OK
set_23_milk.png,672,800,OK
set_23_pen.png,672,800,OK
set_23_red.png,672,800,OK
set_24_bat.png,672,800,OK
set_24_cup.png,672,800,OK
set_24_drop.png,672,800,OK
set_24_eat.png,672,800,OK
set_24_fish.png,672,800,OK
set_24_hot.png,672,800,OK
set_24_jump.png,672,800,OK
set_24_milk.png,672,800,OK
set_24_pen.png,672,800,OK
set_24_red.png,672,800,OK
set_25_bat.png,672,800,OK
set_25_cup.png,672,800,OK
set_25_drop.png,672,800,OK
set_25_eat.png,672,800,OK
set_25_fish.png,672,800,OK
set_25_hot.png,672,800,OK
set_25_jump.png,672,800,OK
set_25_milk.png,672,800,OK
set_25_pen.png,672,800,OK
set_25_red.png,672,800,OK
set_26_bat.png,672,800,OK
set_26_cup.png,672,800,OK
set_26_drop.png,672,800,OK
set_26_eat.png,672,800,OK
set_26_fish.png,672,800,OK
set_26_hot.png,672,800,OK
set_26_jump.png,672,800,OK
set_26_milk.png,672,800,OK
set_26_pen.png,672,800,OK
set_26_red.png,672,800,OK
set_27_bat.png,672,800,OK
set_27_cup.png,672,800,OK
set_27_drop.png,672,800,OK
set_27_eat.png,672,800,OK
set_27_fish.png,672,800,OK
set_27_hot.png,672,800,OK
set_27_jump.png,672,800,OK
set_27_milk.png,672,800,OK
set_27_pen.png,672,800,OK
set_27_red.png,672,800,OK
set_28_bat.png,672,800,OK
set_28_cup.png,672,800,OK
set_28_drop.png,672,800,OK
set_28_eat.png,672,800,OK
set_28_fish.png,672,800,OK
set_28_hot.png,672,800,OK
set_28_jump.png,672,800,OK
set_28_milk.png,672,800,OK
set_28_pen.png,672,800,OK
set_28_red.png,672,800,OK
set_29_bat.png,672,800,OK
set_29_cup.png,672,800,OK
set_29_drop.png,672,800,OK
set_29_eat.png,672,800,OK
set_29_fish.png,672,800,OK
set_29_hot.png,672,800,OK
set_29_jump.png,672,800,OK
set_29_milk.png,672,800,OK
set_29_pen.png,672,800,OK
set_29_red.png,672,800,OK
set_30_bat.png,672,800,OK
set_30_cup.png,672,800,OK
set_30_drop.png,672,800,OK
set_30_eat.png,672,800,OK
set_30_fish.png,672,800,OK
set_30_hot.png,672,800,OK
set_30_jump.png,672,800,OK
set_30_milk.png,672,800,OK
set_30_pen.png,672,800,OK
set_30_red.png,672,800,OK
set_31_bat.png,672,800,OK
set_31_cup.png,672,800,OK
set_31_drop.png,672,800,OK
set_31_eat.png,672,800,OK
set_31_fish.png,672,800,OK
set_31_hot.png,672,800,OK
set_31_jump.png,672,800,OK
set_31_milk.png,672,800,OK
set_31_pen.png,672,800,OK
set_31_red.png,672,800,OK
set_32_bat.png,672,800,OK
set_32_cup.png,672,800,OK
set_32_drop.png,672,800,OK
set_32_eat.png,672,800,OK
set_32_fish.png,672,800,OK
set_32_hot.png,672,800,OK
set_32_jump.png,672,800,OK
set_32_milk.png,672,800,OK
set_32_pen.png,672,800,OK
set_32_red.png,672,800,OK
set_33_bat.png,672,800,OK
set_33_cup.png,672,800,OK
set_33_drop.png,672,800,OK
set_33_eat.png,672,800,OK
set_33_fish.png,672,800,OK
set_33_hot.png,672,800,OK
set_33_jump.png,672,800,OK
set_33_milk.png,672,800,OK
set_33_pen.png,672,800,OK
set_33_red.png,672,800,OK
set_34_bat.png,672,800,OK
set_34_cup.png,672,800,OK
set_34_drop.png,672,800,OK
set_34_eat.png,672,800,OK
set_34_fish.png,672,800,OK
set_34_hot.png,672,800,OK
set_34_jump.png,672,800,OK
set_34_milk.png,672,800,OK
set_34_pen.png,672,800,OK
set_34_red.png,672,800,OK
set_35_bat.png,672,800,OK
set_35_cup.png,672,800,OK
set_35_drop.png,672,800,OK
set_35_eat.png,672,800,OK
set_35_fish.png,672,800,OK
set_35_hot.png,672,800,OK
set_35_jump.png,672,800,OK
set_35_milk.png,672,800,OK
set_35_pen.png,672,800,OK
set_35_red.png,672,800,OK
set_36_bat.png,672,800,OK
set_36_cup.png,672,800,OK
set_36_drop.png,672,800,OK
set_36_eat.png,672,800,OK
set_36_fish.png,672,800,OK
set_36_hot.png,672,800,OK
set_36_jump.png,672,800,OK
set_36_milk.png,672,800,OK
set_36_pen.png,672,800,OK
set_36_red.png,672,800,OK
set_37_bat.png,672,800,OK
set_37_cup.png,672,800,OK
set_37_drop.png,672,800,OK
set_37_eat.png,672,800,OK
set_37_fish.png,672,800,OK
set_37_hot.png,672,800,OK
set_37_jump.png,672,800,OK
set_37_milk.png,672,800,OK
set_37_pen.png,672,800,OK
set_37_red.png,672,800,OK
set_38_bat.png,672,800,OK
set_38_cup.png,672,800,OK
set_38_drop.png,672,800,OK
set_38_eat.png,672,800,OK
set_38_fish.png,672,800,OK
set_38_hot.png,672,800,OK
set_38_jump.png,672,800,OK
set_38_milk.png,672,800,OK
set_38_pen.png,672,800,OK
set_38_red.png,672,800,OK
set_39_bat.png,672,800,OK
set_39_cup.png,672,800,OK
set_39_drop.png,672,800,OK
set_39_eat.png,672,800,OK
set_39_fish.png,672,800,OK
set_39_hot.png,672,800,OK
set_39_jump.png,672,800,OK
set_39_milk.png,672,800,OK
set_39_pen.png,672,800,OK
set_39_red.png,672,800,OK
set_40_bat.png,672,800,OK
set_40_cup.png,672,800,OK
set_40_drop.png,672,800,OK
set_40_eat.png,672,800,OK
set_40_fish.png,672,800,OK
set_40_hot.png,672,800,OK
set_40_jump.png,672,800,OK
set_40_milk.png,672,800,OK
set_40_pen.png,672,800,OK
set_40_red.png,672,800,OK
set_41_bat.png,672,800,OK
set_41_cup.png,672,800,OK
set_41_drop.png,672,800,OK
set_41_eat.png,672,800,OK
set_41_fish.png,672,800,OK
set_41_hot.png,672,800,OK
set_41_jump.png,672,800,OK
set_41_milk.png,672,800,OK
set_41_pen.png,672,800,OK
set_41_red.png,672,800,OK
set_42_bat.png,672,800,OK
set_42_cup.png,672,800,OK
set_42_drop.png,672,800,OK
set_42_eat.png,672,800,OK
set_42_fish.png,672,800,OK
set_42_hot.png,672,800,OK
set_42_jump.png,672,800,OK
set_42_milk.png,672,800,OK
set_42_pen.png,672,800,OK
set_42_red.png,672,800,OK
set_43_bat.png,672,800,OK
set_43_cup.png,672,800,OK
set_43_drop.png,672,800,OK
set_43_eat.png,672,800,OK
set_43_fish.png,672,800,OK
set_43_hot.png,672,800,OK
set_43_jump.png,672,800,OK
set_43_milk.png,672,800,OK
set_43_pen.png,672,800,OK
set_43_red.png,672,800,OK
set_44_bat.png,672,800,OK
set_44_cup.png,672,800,OK
set_44_drop.png,672,800,OK
set_44_eat.png,672,800,OK
set_44_fish.png,672,800,OK
set_44_hot.png,672,800,OK
set_44_jump.png,672,800,OK
set_44_milk.png,672,800,OK
set_44_pen.png,672,800,OK
set_44_red.png,672,800,OK
set_45_bat.png,672,800,OK
set_45_cup.png,672,800,OK
set_45_drop.png,672,800,OK
set_45_eat.png,672,800,OK
set_45_fish.png,672,800,OK
set_45_hot.png,672,800,OK
set_45_jump.png,672,800,OK
set_45_milk.png,672,800,OK
set_45_pen.png,672,800,OK
set_45_red.png,672,800,OK
set_46_bat.png,672,800,OK
set_46_cup.png,672,800,OK
set_46_drop.png,672,800,OK
set_46_eat.png,672,800,OK
set_46_fish.png,672,800,OK
set_46_hot.png,672,800,OK
set_46_jump.png,672,800,OK
set_46_milk.png,672,800,OK
set_46_pen.png,672,800,OK
set_46_red.png,672,800,OK
set_47_bat.png,672,800,OK
set_47_cup.png,672,800,OK
set_47_drop.png,672,800,OK
set_47_eat.png,672,800,OK
set_47_fish.png,672,800,OK
set_47_hot.png,672,800,OK
set_47_jump.png,672,800,OK
set_47_milk.png,672,800,OK
set_47_pen.png,672,800,OK
set_47_red.png,672,800,OK
set_48_bat.png,672,800,OK
set_48_cup.png,672,800,OK
set_48_drop.png,672,800,OK
set_48_eat.png,672,800,OK
set_48_fish.png,672,800,OK
set_48_hot.png,672,800,OK
set_48_jump.png,672,800,OK
set_48_milk.png,672,800,OK
set_48_pen.png,672,800,OK
set_48_red.png,672,800,OK
set_49_bat.png,672,800,OK
set_49_cup.png,672,800,OK
set_49_drop.png,672,800,OK
set_49_eat.png,672,800,OK
set_49_fish.png,672,800,OK
set_49_hot.png,672,800,OK
set_49_jump.png,672,800,OK
set_49_milk.png,672,800,OK
set_49_pen.png,672,800,OK
set_49_red.png,672,800,OK
set_50_bat.png,672,800,OK
set_50_cup.png,672,800,OK
set_50_drop.png,672,800,OK
set_50_eat.png,672,800,OK
set_50_fish.png,672,800,OK
set_50_hot.png,672,800,OK
set_50_jump.png,672,800,OK
set_50_milk.png,672,800,OK
set_50_pen.png,672,800,OK
set_50_red.png,672,800,OK
set_51_bat.png,672,800,OK
set_51_cup.png,672,800,OK
set_51_drop.png,672,800,OK
set_51_eat.png,672,800,OK
set_51_fish.png,672,800,OK
set_51_hot.png,672,800,OK
set_51_jump.png,672,800,OK
set_51_milk.png,672,800,OK
set_51_pen.png,672,800,OK
set_51_red.png,672,800,OK
set_52_bat.png,672,800,OK
set_52_cup.png,672,800,OK
set_52_drop.png,672,800,OK
set_52_eat.png,672,800,OK
set_52_fish.png,672,800,OK
set_52_hot.png,672,800,OK
set_52_jump.png,672,800,OK
set_52_milk.png,672,800,OK
set_52_pen.png,672,800,OK
set_52_red.png,672,800,OK
set_53_bat.png,672,800,OK
set_53_cup.png,672,800,OK
set_53_drop.png,672,800,OK
set_53_eat.png,672,800,OK
set_53_fish.png,672,800,OK
set_53_hot.png,672,800,OK
set_53_jump.png,672,800,OK
set_53_milk.png,672,800,OK
set_53_pen.png,672,800,OK
set_53_red.png,672,800,OK
set_54_bat.png,672,800,OK
set_54_cup.png,672,800,OK
set_54_drop.png,672,800,OK
set_54_eat.png,672,800,OK
set_54_fish.png,672,800,OK
set_54_hot.png,672,800,OK
set_54_jump.png,672,800,OK
set_54_milk.png,672,800,OK
set_54_pen.png,672,800,OK
set_54_red.png,672,800,OK
set_55_bat.png,672,800,OK
set_55_cup.png,672,800,OK
set_55_drop.png,672,800,OK
set_55_eat.png,672,800,OK
set_55_fish.png,672,800,OK
set_55_hot.png,672,800,OK
set_55_jump.png,672,800,OK
set_55_milk.png,672,800,OK
set_55_pen.png,672,800,OK
set_55_red.png,672,800,OK
set_56_bat.png,672,800,OK
set_56_cup.png,672,800,OK
set_56_drop.png,672,800,OK
set_56_eat.png,672,800,OK
set_56_fish.png,672,800,OK
set_56_hot.png,672,800,OK
set_56_jump.png,672,800,OK
set_56_milk.png,672,800,OK
set_56_pen.png,672,800,OK
set_56_red.png,672,800,OK
set_57_bat.png,672,800,OK
set_57_cup.png,672,800,OK
set_57_drop.png,672,800,OK
set_57_eat.png,672,800,OK
set_57_fish.png,672,800,OK
set_57_hot.png,672,800,OK
set_57_jump.png,672,800,OK
set_57_milk.png,672,800,OK
set_57_pen.png,672,800,OK
set_57_red.png,672,800,OK
set_58_bat.png,672,800,OK
set_58_cup.png,672,800,OK
set_58_drop.png,672,800,OK
set_58_eat.png,672,800,OK
set_58_fish.png,672,800,OK
set_58_hot.png,672,800,OK
set_58_jump.png,672,800,OK
set_58_milk.png,672,800,OK
set_58_pen.png,672,800,OK
set_58_red.png,672,800,OK
set_59_bat.png,672,800,OK
set_59_cup.png,672,800,OK
set_59_drop.png,672,800,OK
set_59_eat.png,672,800,OK
set_59_fish.png,672,800,OK
set_59_hot.png,672,800,OK
set_59_jump.png,672,800,OK
set_59_milk.png,672,800,OK
set_59_pen.png,672,800,OK
set_59_red.png,672,800,OK
set_60_bat.png,672,800,OK
set_60_cup.png,672,800,OK
set_60_drop.png,672,800,OK
set_60_eat.png,672,800,OK
set_60_fish.png,672,800,OK
set_60_hot.png,672,800,OK
set_60_jump.png,672,800,OK
set_60_milk.png,672,800,OK
set_60_pen.png,672,800,OK
set_60_red.png,672,800,OK
